"","V1","V2","V3","V4","V5"
"37",0.203389830508475,0.220338983050847,0.186440677966102,0.186440677966102,0.203389830508475
"38",0.188679245283019,0.188679245283019,0.207547169811321,0.226415094339623,0.188679245283019
"39",0.203703703703704,0.222222222222222,0.185185185185185,0.185185185185185,0.203703703703704
"40",0.192307692307692,0.192307692307692,0.192307692307692,0.192307692307692,0.230769230769231
"41",0.192307692307692,0.192307692307692,0.192307692307692,0.192307692307692,0.230769230769231
"42",0.203703703703704,0.203703703703704,0.203703703703704,0.185185185185185,0.203703703703704
"43",0.203389830508475,0.203389830508475,0.186440677966102,0.169491525423729,0.23728813559322
"44",0.192307692307692,0.192307692307692,0.192307692307692,0.192307692307692,0.230769230769231
"45",0.196078431372549,0.196078431372549,0.196078431372549,0.215686274509804,0.196078431372549
"46",0.207547169811321,0.188679245283019,0.188679245283019,0.207547169811321,0.207547169811321
"47",0.203389830508475,0.220338983050847,0.203389830508475,0.186440677966102,0.186440677966102
"48",0.192307692307692,0.192307692307692,0.192307692307692,0.230769230769231,0.192307692307692
"49",0.196078431372549,0.196078431372549,0.215686274509804,0.196078431372549,0.196078431372549
"50",0.207547169811321,0.207547169811321,0.188679245283019,0.207547169811321,0.188679245283019
"51",0.203703703703704,0.185185185185185,0.185185185185185,0.203703703703704,0.222222222222222
"52",0.192307692307692,0.230769230769231,0.192307692307692,0.192307692307692,0.192307692307692
"53",0.192307692307692,0.192307692307692,0.192307692307692,0.230769230769231,0.192307692307692
"54",0.214285714285714,0.214285714285714,0.178571428571429,0.178571428571429,0.214285714285714
"55",0.192307692307692,0.192307692307692,0.192307692307692,0.192307692307692,0.230769230769231
"56",0.192307692307692,0.211538461538462,0.192307692307692,0.211538461538462,0.192307692307692
"57",0.192307692307692,0.211538461538462,0.192307692307692,0.211538461538462,0.192307692307692
"58",0.192307692307692,0.192307692307692,0.192307692307692,0.230769230769231,0.192307692307692
"59",0.192307692307692,0.211538461538462,0.192307692307692,0.211538461538462,0.192307692307692
"60",0.218181818181818,0.2,0.181818181818182,0.218181818181818,0.181818181818182
"61",0.196428571428571,0.214285714285714,0.196428571428571,0.178571428571429,0.214285714285714
"62",0.211538461538462,0.192307692307692,0.192307692307692,0.192307692307692,0.211538461538462
"63",0.196078431372549,0.196078431372549,0.215686274509804,0.196078431372549,0.196078431372549
"64",0.192307692307692,0.211538461538462,0.192307692307692,0.211538461538462,0.192307692307692
"65",0.192307692307692,0.192307692307692,0.192307692307692,0.211538461538462,0.211538461538462
"66",0.207547169811321,0.188679245283019,0.188679245283019,0.226415094339623,0.188679245283019
"67",0.188679245283019,0.226415094339623,0.188679245283019,0.207547169811321,0.188679245283019
"68",0.189655172413793,0.206896551724138,0.172413793103448,0.189655172413793,0.241379310344828
"69",0.192982456140351,0.175438596491228,0.228070175438596,0.228070175438596,0.175438596491228
"70",0.232142857142857,0.196428571428571,0.214285714285714,0.178571428571429,0.178571428571429
"71",0.214285714285714,0.196428571428571,0.178571428571429,0.214285714285714,0.196428571428571
"72",0.175438596491228,0.228070175438596,0.192982456140351,0.192982456140351,0.210526315789474
"73",0.181818181818182,0.181818181818182,0.181818181818182,0.2,0.254545454545455
"74",0.203703703703704,0.222222222222222,0.185185185185185,0.203703703703704,0.185185185185185
"75",0.196078431372549,0.196078431372549,0.215686274509804,0.196078431372549,0.196078431372549
"76",0.192307692307692,0.230769230769231,0.192307692307692,0.192307692307692,0.192307692307692
"77",0.207547169811321,0.207547169811321,0.188679245283019,0.207547169811321,0.188679245283019
"78",0.188679245283019,0.245283018867925,0.188679245283019,0.188679245283019,0.188679245283019
"79",0.196078431372549,0.196078431372549,0.196078431372549,0.215686274509804,0.196078431372549
"80",0.185185185185185,0.222222222222222,0.185185185185185,0.222222222222222,0.185185185185185
"81",0.192307692307692,0.230769230769231,0.192307692307692,0.192307692307692,0.192307692307692
"82",0.211538461538462,0.211538461538462,0.192307692307692,0.192307692307692,0.192307692307692
"83",0.188679245283019,0.207547169811321,0.188679245283019,0.226415094339623,0.188679245283019
"84",0.196078431372549,0.196078431372549,0.196078431372549,0.215686274509804,0.196078431372549
"85",0.188679245283019,0.207547169811321,0.188679245283019,0.226415094339623,0.188679245283019
"86",0.185185185185185,0.185185185185185,0.185185185185185,0.259259259259259,0.185185185185185
"87",0.192307692307692,0.192307692307692,0.192307692307692,0.230769230769231,0.192307692307692
"88",0.188679245283019,0.207547169811321,0.188679245283019,0.226415094339623,0.188679245283019
"89",0.188679245283019,0.207547169811321,0.207547169811321,0.207547169811321,0.188679245283019
"90",0.192307692307692,0.211538461538462,0.192307692307692,0.211538461538462,0.192307692307692
"91",0.192307692307692,0.211538461538462,0.192307692307692,0.211538461538462,0.192307692307692
"92",0.185185185185185,0.222222222222222,0.185185185185185,0.222222222222222,0.185185185185185
"93",0.191176470588235,0.176470588235294,0.279411764705882,0.147058823529412,0.205882352941176
"94",0.214285714285714,0.214285714285714,0.196428571428571,0.196428571428571,0.178571428571429
"95",0.203703703703704,0.203703703703704,0.185185185185185,0.222222222222222,0.185185185185185
"96",0.222222222222222,0.203703703703704,0.185185185185185,0.203703703703704,0.185185185185185
"97",0.188679245283019,0.188679245283019,0.188679245283019,0.207547169811321,0.226415094339623
"98",0.181818181818182,0.2,0.2,0.181818181818182,0.236363636363636
"99",0.224137931034483,0.189655172413793,0.189655172413793,0.189655172413793,0.206896551724138
"100",0.185185185185185,0.185185185185185,0.203703703703704,0.240740740740741,0.185185185185185
"101",0.185185185185185,0.203703703703704,0.203703703703704,0.222222222222222,0.185185185185185
"102",0.188679245283019,0.188679245283019,0.226415094339623,0.188679245283019,0.207547169811321
"103",0.188679245283019,0.207547169811321,0.188679245283019,0.226415094339623,0.188679245283019
"104",0.192307692307692,0.211538461538462,0.192307692307692,0.211538461538462,0.192307692307692
"105",0.2,0.2,0.181818181818182,0.218181818181818,0.2
"106",0.181818181818182,0.218181818181818,0.218181818181818,0.181818181818182,0.2
"107",0.196078431372549,0.196078431372549,0.196078431372549,0.215686274509804,0.196078431372549
"108",0.226415094339623,0.188679245283019,0.188679245283019,0.207547169811321,0.188679245283019
"109",0.222222222222222,0.203703703703704,0.185185185185185,0.203703703703704,0.185185185185185
"110",0.188679245283019,0.207547169811321,0.207547169811321,0.207547169811321,0.188679245283019
"111",0.185185185185185,0.203703703703704,0.203703703703704,0.222222222222222,0.185185185185185
"112",0.196428571428571,0.232142857142857,0.196428571428571,0.178571428571429,0.196428571428571
"113",0.207547169811321,0.188679245283019,0.207547169811321,0.188679245283019,0.207547169811321
"114",0.178571428571429,0.196428571428571,0.178571428571429,0.267857142857143,0.178571428571429
"115",0.188679245283019,0.188679245283019,0.226415094339623,0.207547169811321,0.188679245283019
"116",0.178571428571429,0.178571428571429,0.214285714285714,0.232142857142857,0.196428571428571
"117",0.181818181818182,0.218181818181818,0.2,0.218181818181818,0.181818181818182
"118",0.2,0.2,0.181818181818182,0.2,0.218181818181818
"119",0.206896551724138,0.189655172413793,0.189655172413793,0.206896551724138,0.206896551724138
"120",0.207547169811321,0.226415094339623,0.188679245283019,0.188679245283019,0.188679245283019
"121",0.203389830508475,0.169491525423729,0.169491525423729,0.169491525423729,0.288135593220339
"122",0.188679245283019,0.188679245283019,0.188679245283019,0.245283018867925,0.188679245283019
"123",0.185185185185185,0.185185185185185,0.185185185185185,0.222222222222222,0.222222222222222
"124",0.188679245283019,0.188679245283019,0.188679245283019,0.245283018867925,0.188679245283019
"125",0.175438596491228,0.210526315789474,0.210526315789474,0.228070175438596,0.175438596491228
"126",0.185185185185185,0.185185185185185,0.203703703703704,0.240740740740741,0.185185185185185
"127",0.185185185185185,0.185185185185185,0.185185185185185,0.259259259259259,0.185185185185185
"128",0.2,0.2,0.181818181818182,0.218181818181818,0.2
"129",0.2,0.218181818181818,0.181818181818182,0.2,0.2
"130",0.186440677966102,0.169491525423729,0.23728813559322,0.23728813559322,0.169491525423729
"131",0.196428571428571,0.214285714285714,0.178571428571429,0.214285714285714,0.196428571428571
"132",0.196078431372549,0.196078431372549,0.196078431372549,0.215686274509804,0.196078431372549
"133",0.192307692307692,0.192307692307692,0.230769230769231,0.192307692307692,0.192307692307692
"134",0.192307692307692,0.211538461538462,0.192307692307692,0.192307692307692,0.211538461538462
"135",0.207547169811321,0.226415094339623,0.188679245283019,0.188679245283019,0.188679245283019
"136",0.196078431372549,0.196078431372549,0.196078431372549,0.215686274509804,0.196078431372549
"137",0.192307692307692,0.192307692307692,0.192307692307692,0.230769230769231,0.192307692307692
"138",0.185185185185185,0.240740740740741,0.203703703703704,0.185185185185185,0.185185185185185
"139",0.196428571428571,0.196428571428571,0.178571428571429,0.25,0.178571428571429
"140",0.211538461538462,0.192307692307692,0.192307692307692,0.211538461538462,0.192307692307692
"141",0.196428571428571,0.196428571428571,0.25,0.178571428571429,0.178571428571429
"142",0.207547169811321,0.207547169811321,0.188679245283019,0.207547169811321,0.188679245283019
"143",0.196078431372549,0.215686274509804,0.196078431372549,0.196078431372549,0.196078431372549
"144",0.192307692307692,0.192307692307692,0.192307692307692,0.230769230769231,0.192307692307692
"145",0.203703703703704,0.203703703703704,0.185185185185185,0.203703703703704,0.203703703703704
"146",0.188679245283019,0.207547169811321,0.207547169811321,0.207547169811321,0.188679245283019
"147",0.196078431372549,0.215686274509804,0.196078431372549,0.196078431372549,0.196078431372549
"148",0.181818181818182,0.2,0.218181818181818,0.218181818181818,0.181818181818182
"149",0.188679245283019,0.207547169811321,0.188679245283019,0.207547169811321,0.207547169811321
"150",0.196078431372549,0.215686274509804,0.196078431372549,0.196078431372549,0.196078431372549
"151",0.2,0.2,0.218181818181818,0.2,0.181818181818182
"152",0.214285714285714,0.232142857142857,0.196428571428571,0.178571428571429,0.178571428571429
"153",0.230769230769231,0.192307692307692,0.192307692307692,0.192307692307692,0.192307692307692
"154",0.192307692307692,0.192307692307692,0.211538461538462,0.211538461538462,0.192307692307692
"155",0.192307692307692,0.192307692307692,0.211538461538462,0.211538461538462,0.192307692307692
"156",0.188679245283019,0.226415094339623,0.188679245283019,0.207547169811321,0.188679245283019
"157",0.192307692307692,0.211538461538462,0.192307692307692,0.211538461538462,0.192307692307692
"158",0.188679245283019,0.226415094339623,0.188679245283019,0.207547169811321,0.188679245283019
"159",0.207547169811321,0.188679245283019,0.188679245283019,0.207547169811321,0.207547169811321
"160",0.207547169811321,0.207547169811321,0.207547169811321,0.188679245283019,0.188679245283019
"161",0.181818181818182,0.181818181818182,0.2,0.218181818181818,0.218181818181818
"162",0.188679245283019,0.188679245283019,0.207547169811321,0.207547169811321,0.207547169811321
"163",0.185185185185185,0.185185185185185,0.203703703703704,0.203703703703704,0.222222222222222
"164",0.188679245283019,0.226415094339623,0.207547169811321,0.188679245283019,0.188679245283019
"165",0.192307692307692,0.192307692307692,0.192307692307692,0.230769230769231,0.192307692307692
"166",0.222222222222222,0.185185185185185,0.203703703703704,0.203703703703704,0.185185185185185
"167",0.185185185185185,0.185185185185185,0.185185185185185,0.222222222222222,0.222222222222222
"168",0.192307692307692,0.192307692307692,0.192307692307692,0.211538461538462,0.211538461538462
"169",0.211538461538462,0.211538461538462,0.192307692307692,0.192307692307692,0.192307692307692
"170",0.185185185185185,0.185185185185185,0.185185185185185,0.203703703703704,0.240740740740741
"171",0.192307692307692,0.192307692307692,0.192307692307692,0.230769230769231,0.192307692307692
"172",0.2,0.218181818181818,0.181818181818182,0.218181818181818,0.181818181818182
"173",0.218181818181818,0.2,0.2,0.2,0.181818181818182
"174",0.196078431372549,0.196078431372549,0.196078431372549,0.215686274509804,0.196078431372549
"175",0.196078431372549,0.196078431372549,0.215686274509804,0.196078431372549,0.196078431372549
"176",0.192982456140351,0.228070175438596,0.210526315789474,0.192982456140351,0.175438596491228
"177",0.218181818181818,0.2,0.181818181818182,0.2,0.2
"178",0.222222222222222,0.203703703703704,0.185185185185185,0.203703703703704,0.185185185185185
"179",0.17741935483871,0.17741935483871,0.258064516129032,0.209677419354839,0.17741935483871
"180",0.210526315789474,0.175438596491228,0.210526315789474,0.192982456140351,0.210526315789474
"181",0.185185185185185,0.185185185185185,0.222222222222222,0.222222222222222,0.185185185185185
"182",0.178571428571429,0.196428571428571,0.214285714285714,0.178571428571429,0.232142857142857
"183",0.192307692307692,0.230769230769231,0.192307692307692,0.192307692307692,0.192307692307692
"184",0.218181818181818,0.2,0.2,0.2,0.181818181818182
"185",0.188679245283019,0.188679245283019,0.226415094339623,0.207547169811321,0.188679245283019
"186",0.211538461538462,0.211538461538462,0.192307692307692,0.192307692307692,0.192307692307692
"187",0.196428571428571,0.178571428571429,0.232142857142857,0.214285714285714,0.178571428571429
"188",0.188679245283019,0.226415094339623,0.188679245283019,0.188679245283019,0.207547169811321
"189",0.203703703703704,0.203703703703704,0.203703703703704,0.203703703703704,0.185185185185185
"190",0.196078431372549,0.196078431372549,0.196078431372549,0.196078431372549,0.215686274509804
"191",0.183333333333333,0.166666666666667,0.2,0.25,0.2
"192",0.211538461538462,0.192307692307692,0.211538461538462,0.192307692307692,0.192307692307692
"193",0.196078431372549,0.196078431372549,0.196078431372549,0.196078431372549,0.215686274509804
"194",0.2,0.2,0.181818181818182,0.2,0.218181818181818
"195",0.231884057971014,0.202898550724638,0.217391304347826,0.188405797101449,0.159420289855072
"196",0.175438596491228,0.192982456140351,0.228070175438596,0.228070175438596,0.175438596491228
"197",0.196428571428571,0.214285714285714,0.214285714285714,0.196428571428571,0.178571428571429
"198",0.211538461538462,0.192307692307692,0.192307692307692,0.211538461538462,0.192307692307692
"199",0.196078431372549,0.215686274509804,0.196078431372549,0.196078431372549,0.196078431372549
"200",0.254237288135593,0.169491525423729,0.23728813559322,0.169491525423729,0.169491525423729
"201",0.189655172413793,0.224137931034483,0.172413793103448,0.189655172413793,0.224137931034483
"202",0.188679245283019,0.207547169811321,0.188679245283019,0.226415094339623,0.188679245283019
"203",0.192307692307692,0.192307692307692,0.211538461538462,0.211538461538462,0.192307692307692
"204",0.210526315789474,0.175438596491228,0.175438596491228,0.210526315789474,0.228070175438596
"205",0.172413793103448,0.189655172413793,0.258620689655172,0.206896551724138,0.172413793103448
"206",0.231884057971014,0.188405797101449,0.173913043478261,0.173913043478261,0.231884057971014
"207",0.203703703703704,0.185185185185185,0.185185185185185,0.185185185185185,0.240740740740741
"208",0.258064516129032,0.161290322580645,0.209677419354839,0.161290322580645,0.209677419354839
"209",0.192307692307692,0.192307692307692,0.192307692307692,0.230769230769231,0.192307692307692
"210",0.166666666666667,0.233333333333333,0.2,0.166666666666667,0.233333333333333
"211",0.19047619047619,0.158730158730159,0.26984126984127,0.19047619047619,0.19047619047619
"212",0.192307692307692,0.230769230769231,0.192307692307692,0.192307692307692,0.192307692307692
"213",0.203703703703704,0.185185185185185,0.203703703703704,0.203703703703704,0.203703703703704
"214",0.211538461538462,0.211538461538462,0.192307692307692,0.192307692307692,0.192307692307692
"215",0.196078431372549,0.196078431372549,0.215686274509804,0.196078431372549,0.196078431372549
"216",0.207547169811321,0.226415094339623,0.188679245283019,0.188679245283019,0.188679245283019
"217",0.192307692307692,0.192307692307692,0.230769230769231,0.192307692307692,0.192307692307692
"218",0.192307692307692,0.192307692307692,0.192307692307692,0.230769230769231,0.192307692307692
"219",0.192307692307692,0.192307692307692,0.192307692307692,0.192307692307692,0.230769230769231
"220",0.188679245283019,0.207547169811321,0.188679245283019,0.226415094339623,0.188679245283019
"221",0.192307692307692,0.211538461538462,0.211538461538462,0.192307692307692,0.192307692307692
"222",0.188679245283019,0.226415094339623,0.188679245283019,0.207547169811321,0.188679245283019
"223",0.211538461538462,0.211538461538462,0.192307692307692,0.192307692307692,0.192307692307692
"224",0.213114754098361,0.180327868852459,0.245901639344262,0.19672131147541,0.163934426229508
"225",0.203703703703704,0.203703703703704,0.185185185185185,0.203703703703704,0.203703703703704
"226",0.192307692307692,0.211538461538462,0.192307692307692,0.211538461538462,0.192307692307692
"227",0.196428571428571,0.196428571428571,0.214285714285714,0.196428571428571,0.196428571428571
"228",0.192307692307692,0.192307692307692,0.192307692307692,0.192307692307692,0.230769230769231
"229",0.188679245283019,0.188679245283019,0.207547169811321,0.226415094339623,0.188679245283019
"230",0.196078431372549,0.196078431372549,0.196078431372549,0.215686274509804,0.196078431372549
"231",0.185185185185185,0.203703703703704,0.185185185185185,0.240740740740741,0.185185185185185
"232",0.218181818181818,0.181818181818182,0.2,0.218181818181818,0.181818181818182
"233",0.185185185185185,0.222222222222222,0.203703703703704,0.203703703703704,0.185185185185185
"234",0.178571428571429,0.232142857142857,0.178571428571429,0.178571428571429,0.232142857142857
"235",0.211538461538462,0.211538461538462,0.192307692307692,0.192307692307692,0.192307692307692
"236",0.196078431372549,0.196078431372549,0.215686274509804,0.196078431372549,0.196078431372549
"237",0.196078431372549,0.196078431372549,0.215686274509804,0.196078431372549,0.196078431372549
"238",0.196078431372549,0.196078431372549,0.196078431372549,0.215686274509804,0.196078431372549
"239",0.222222222222222,0.203703703703704,0.185185185185185,0.185185185185185,0.203703703703704
"240",0.232142857142857,0.178571428571429,0.178571428571429,0.232142857142857,0.178571428571429
"241",0.185185185185185,0.185185185185185,0.185185185185185,0.240740740740741,0.203703703703704
"242",0.188679245283019,0.207547169811321,0.188679245283019,0.226415094339623,0.188679245283019
"243",0.169491525423729,0.169491525423729,0.254237288135593,0.23728813559322,0.169491525423729
"244",0.185185185185185,0.222222222222222,0.185185185185185,0.185185185185185,0.222222222222222
"245",0.213114754098361,0.180327868852459,0.213114754098361,0.229508196721311,0.163934426229508
"246",0.213114754098361,0.163934426229508,0.19672131147541,0.262295081967213,0.163934426229508
"247",0.188679245283019,0.207547169811321,0.207547169811321,0.207547169811321,0.188679245283019
"248",0.210526315789474,0.192982456140351,0.192982456140351,0.210526315789474,0.192982456140351
"249",0.192307692307692,0.211538461538462,0.192307692307692,0.211538461538462,0.192307692307692
"250",0.196078431372549,0.196078431372549,0.196078431372549,0.215686274509804,0.196078431372549
"251",0.185185185185185,0.203703703703704,0.185185185185185,0.240740740740741,0.185185185185185
"252",0.192307692307692,0.192307692307692,0.192307692307692,0.192307692307692,0.230769230769231
"253",0.207547169811321,0.226415094339623,0.188679245283019,0.188679245283019,0.188679245283019
"254",0.192307692307692,0.192307692307692,0.192307692307692,0.211538461538462,0.211538461538462
"255",0.245614035087719,0.192982456140351,0.175438596491228,0.192982456140351,0.192982456140351
"256",0.218181818181818,0.2,0.2,0.2,0.181818181818182
"257",0.192307692307692,0.211538461538462,0.192307692307692,0.192307692307692,0.211538461538462
"258",0.2,0.218181818181818,0.2,0.2,0.181818181818182
"259",0.188679245283019,0.188679245283019,0.207547169811321,0.188679245283019,0.226415094339623
"260",0.254237288135593,0.186440677966102,0.169491525423729,0.186440677966102,0.203389830508475
"261",0.192307692307692,0.192307692307692,0.192307692307692,0.230769230769231,0.192307692307692
"262",0.188679245283019,0.207547169811321,0.207547169811321,0.207547169811321,0.188679245283019
"263",0.188679245283019,0.188679245283019,0.226415094339623,0.207547169811321,0.188679245283019
"264",0.193548387096774,0.17741935483871,0.274193548387097,0.193548387096774,0.161290322580645
"265",0.207547169811321,0.188679245283019,0.188679245283019,0.226415094339623,0.188679245283019
"266",0.222222222222222,0.185185185185185,0.203703703703704,0.203703703703704,0.185185185185185
"267",0.185185185185185,0.185185185185185,0.240740740740741,0.203703703703704,0.185185185185185
"268",0.172413793103448,0.258620689655172,0.206896551724138,0.189655172413793,0.172413793103448
"269",0.196078431372549,0.215686274509804,0.196078431372549,0.196078431372549,0.196078431372549
"270",0.2,0.166666666666667,0.183333333333333,0.2,0.25
"271",0.258620689655172,0.206896551724138,0.189655172413793,0.172413793103448,0.172413793103448
"272",0.192307692307692,0.192307692307692,0.211538461538462,0.211538461538462,0.192307692307692
"273",0.207547169811321,0.188679245283019,0.188679245283019,0.226415094339623,0.188679245283019
"274",0.185185185185185,0.185185185185185,0.222222222222222,0.222222222222222,0.185185185185185
"275",0.203703703703704,0.185185185185185,0.203703703703704,0.222222222222222,0.185185185185185
"276",0.192307692307692,0.211538461538462,0.211538461538462,0.192307692307692,0.192307692307692
"277",0.185185185185185,0.185185185185185,0.185185185185185,0.259259259259259,0.185185185185185
"278",0.206896551724138,0.206896551724138,0.224137931034483,0.189655172413793,0.172413793103448
"279",0.188679245283019,0.207547169811321,0.188679245283019,0.207547169811321,0.207547169811321
"280",0.196078431372549,0.215686274509804,0.196078431372549,0.196078431372549,0.196078431372549
"281",0.211538461538462,0.192307692307692,0.192307692307692,0.211538461538462,0.192307692307692
"282",0.263157894736842,0.175438596491228,0.175438596491228,0.192982456140351,0.192982456140351
"283",0.188679245283019,0.226415094339623,0.188679245283019,0.188679245283019,0.207547169811321
"284",0.171875,0.21875,0.1875,0.203125,0.21875
"285",0.203703703703704,0.185185185185185,0.203703703703704,0.203703703703704,0.203703703703704
"286",0.2,0.183333333333333,0.216666666666667,0.183333333333333,0.216666666666667
"287",0.192307692307692,0.192307692307692,0.211538461538462,0.211538461538462,0.192307692307692
"288",0.211538461538462,0.192307692307692,0.192307692307692,0.211538461538462,0.192307692307692
"289",0.222222222222222,0.185185185185185,0.185185185185185,0.203703703703704,0.203703703703704
"290",0.196078431372549,0.196078431372549,0.196078431372549,0.196078431372549,0.215686274509804
"291",0.214285714285714,0.214285714285714,0.196428571428571,0.196428571428571,0.178571428571429
"292",0.196078431372549,0.215686274509804,0.196078431372549,0.196078431372549,0.196078431372549
"293",0.185185185185185,0.185185185185185,0.240740740740741,0.203703703703704,0.185185185185185
"294",0.188679245283019,0.188679245283019,0.207547169811321,0.188679245283019,0.226415094339623
"295",0.211538461538462,0.211538461538462,0.192307692307692,0.192307692307692,0.192307692307692
"296",0.185185185185185,0.222222222222222,0.185185185185185,0.185185185185185,0.222222222222222
"297",0.226415094339623,0.188679245283019,0.207547169811321,0.188679245283019,0.188679245283019
"298",0.185185185185185,0.185185185185185,0.203703703703704,0.240740740740741,0.185185185185185
"299",0.211538461538462,0.211538461538462,0.192307692307692,0.192307692307692,0.192307692307692
"300",0.211538461538462,0.192307692307692,0.192307692307692,0.211538461538462,0.192307692307692
"301",0.188679245283019,0.207547169811321,0.188679245283019,0.207547169811321,0.207547169811321
"302",0.218181818181818,0.181818181818182,0.218181818181818,0.2,0.181818181818182
"303",0.188679245283019,0.207547169811321,0.188679245283019,0.207547169811321,0.207547169811321
"304",0.2,0.181818181818182,0.181818181818182,0.181818181818182,0.254545454545455
"305",0.192307692307692,0.192307692307692,0.211538461538462,0.211538461538462,0.192307692307692
"306",0.220338983050847,0.169491525423729,0.220338983050847,0.169491525423729,0.220338983050847
"307",0.185185185185185,0.185185185185185,0.185185185185185,0.203703703703704,0.240740740740741
"308",0.203703703703704,0.203703703703704,0.185185185185185,0.203703703703704,0.203703703703704
"309",0.215686274509804,0.196078431372549,0.196078431372549,0.196078431372549,0.196078431372549
"310",0.222222222222222,0.203703703703704,0.185185185185185,0.203703703703704,0.185185185185185
"311",0.206896551724138,0.241379310344828,0.172413793103448,0.189655172413793,0.189655172413793
"312",0.196078431372549,0.196078431372549,0.196078431372549,0.215686274509804,0.196078431372549
"313",0.196078431372549,0.215686274509804,0.196078431372549,0.196078431372549,0.196078431372549
"314",0.228070175438596,0.175438596491228,0.192982456140351,0.175438596491228,0.228070175438596
"315",0.196078431372549,0.215686274509804,0.196078431372549,0.196078431372549,0.196078431372549
"316",0.214285714285714,0.178571428571429,0.178571428571429,0.196428571428571,0.232142857142857
"317",0.196078431372549,0.196078431372549,0.215686274509804,0.196078431372549,0.196078431372549
"318",0.215686274509804,0.196078431372549,0.196078431372549,0.196078431372549,0.196078431372549
"319",0.196428571428571,0.178571428571429,0.178571428571429,0.178571428571429,0.267857142857143
"320",0.192307692307692,0.192307692307692,0.211538461538462,0.211538461538462,0.192307692307692
"321",0.192307692307692,0.192307692307692,0.192307692307692,0.211538461538462,0.211538461538462
"322",0.203703703703704,0.185185185185185,0.185185185185185,0.185185185185185,0.240740740740741
"323",0.203703703703704,0.203703703703704,0.185185185185185,0.203703703703704,0.203703703703704
"324",0.185185185185185,0.222222222222222,0.185185185185185,0.222222222222222,0.185185185185185
"325",0.17910447761194,0.223880597014925,0.164179104477612,0.17910447761194,0.253731343283582
"326",0.192307692307692,0.211538461538462,0.192307692307692,0.211538461538462,0.192307692307692
"327",0.173913043478261,0.231884057971014,0.217391304347826,0.173913043478261,0.202898550724638
"328",0.203703703703704,0.222222222222222,0.185185185185185,0.203703703703704,0.185185185185185
"329",0.188679245283019,0.207547169811321,0.188679245283019,0.226415094339623,0.188679245283019
"330",0.196078431372549,0.215686274509804,0.196078431372549,0.196078431372549,0.196078431372549
